f_WORD,f_LENG,f_FREQ,f_FLAG
БЕРЕГОЗАЩИТА,12,0,0
БЕРЕЖНОСТЬ,10,0,0
БЕРЕЙТОР,8,0,0
БЕРЕСТ,6,0,0
БЕРЕСТЯНКА,10,0,0
БЕРИЛ,5,0,0
БЕРИЛЛ,6,0,0
БЕРИЛЛИОЗ,9,0,0
БЕРКЛИАНСТВО,12,0,0
БЕРКОВЕЦ,8,0,0
БЕРЛИНА,7,0,0
БЕРЛИНКА,8,0,0
БЕРМА,5,0,0
БЕРНАРДИНЕЦ,11,0,0
БЕРНЕЦ,6,0,0
БЕРСАЛЬЕР,9,0,0
БЕРСЕЗ,6,0,0
БЕРХЕМИЯ,8,0,0
БЕРЦО,5,0,0
БЕРШ,4,0,0
БЕСЕДОЧКА,9,0,0
БЕСЕДЧИК,8,0,0
БЕСКОНФЛИКТНОСТЬ,16,0,0
БЕСКОРМИЦА,10,0,0
БЕСКОРЫСТНОСТЬ,14,0,0
БЕСКРОВНОСТЬ,12,0,0
БЕСКРЫЛ,7,0,0
БЕСКРЫЛОСТЬ,11,0,0
БЕСЛАНЕЦ,8,0,0
БЕСЛАНКА,8,0,0
БЕСНОВАНИЕ,10,0,0
БЕСНОВАТОСТЬ,12,0,0
БЕСОВКА,7,0,0
БЕСОВЩИНА,9,0,0
БЕСПАМЯТНОСТЬ,13,0,0
БЕСПАРДОННОСТЬ,14,0,0
БЕСПАРТИЙНОСТЬ,14,0,0
БЕСПЕРЕБОЙНОСТЬ,15,0,0
БЕСПЛАНОВОСТЬ,13,0,0
БЕСПЛАТНОСТЬ,12,0,0
БЕСПЛОТНОСТЬ,12,0,0
БЕСПОВОРОТНОСТЬ,15,0,0
БЕСПОПОВЕЦ,10,0,0
БЕСПОПОВЩИНА,12,0,0
БЕСПОРОДНОСТЬ,13,0,0
БЕСПОРОЧНОСТЬ,13,0,0
БЕСПОРТОЧНИК,12,0,0
БЕСПОРЯДОЧНОСТЬ,15,0,0
БЕСПОЧВЕННОСТЬ,14,0,0
БЕСПРАВНОСТЬ,12,0,0
БЕСПРЕДМЕТНИК,13,0,0
БЕСПРЕДМЕТНОСТЬ,15,0,0
БЕСПРЕКОСЛОВНОСТЬ,17,0,0
БЕСПРЕПЯТСТВЕННОСТЬ,19,0,0
БЕСПРЕРЫВНОСТЬ,14,0,0
БЕСПРИБЫЛЬНОСТЬ,15,0,0
БЕСПРИЗОРНИЦА,13,0,0
БЕСПРИМЕРНОСТЬ,14,0,0
БЕСПРИСТРАСТИЕ,14,0,0
БЕСПРИТЯЗАТЕЛЬНОСТЬ,19,0,0
БЕСПРИЧИННОСТЬ,14,0,0
БЕСПРИЮТНОСТЬ,13,0,0
БЕСПРОСВЕТНОСТЬ,15,0,0
БЕСПУТИЦА,9,0,0
БЕСПУТНИК,9,0,0
БЕСПУТНИЦА,10,0,0
БЕСПУТСТВО,10,0,0
БЕСПУТЬЕ,8,0,0
БЕССВЯЗНОСТЬ,12,0,0
БЕССЕЗОНЬЕ,10,0,0
БЕССЕМЕРОВАНИЕ,14,0,0
БЕССЕМЯНКА,10,0,0
БЕССЕРДЕЧИЕ,11,0,0
БЕССЕРДЕЧНОСТЬ,14,0,0
БЕССИСТЕМНОСТЬ,14,0,0
БЕССЛАВИЕ,9,0,0
БЕССЛАВНОСТЬ,12,0,0
БЕССЛОВЕСНОСТЬ,14,0,0
БЕССМЕННОСТЬ,12,0,0
БЕССМЕРТНОСТЬ,13,0,0
БЕССМЫСЛИЕ,10,0,0
БЕССНЕЖИЕ,9,0,0
БЕССНЕЖНОСТЬ,12,0,0
БЕССОДЕРЖАТЕЛЬНОСТЬ,19,0,0
БЕССОЗНАТЕЛЬНОСТЬ,17,0,0
БЕССОСЛОВНОСТЬ,14,0,0
БЕССОЮЗИЕ,9,0,0
БЕССПОРНОСТЬ,12,0,0
БЕССРЕБРЕНИЦА,13,0,0
БЕССРОЧНИК,10,0,0
БЕССРОЧНОСТЬ,12,0,0
БЕССТРАСТИЕ,11,0,0
БЕССТРАСТНОСТЬ,14,0,0
БЕССТЫДНИК,10,0,0
БЕССТЫДНИЦА,11,0,0
БЕССТЫДНОСТЬ,12,0,0
БЕССЮЖЕТНОСТЬ,13,0,0
БЕСТ,4,0,0
БЕСТИАРИЙ,9,0,0
БЕСТОВАРЬЕ,10,0,0
БЕСТРЕПЕТНОСТЬ,14,0,0
БЕСХАРАКТЕРНОСТЬ,16,0,0
БЕСХИТРОСТНОСТЬ,15,0,0
БЕСХЛЕБИЦА,10,0,0
БЕСХЛЕБЬЕ,9,0,0
БЕСХОЗНОСТЬ,11,0,0
БЕСХРЕБЕТНОСТЬ,14,0,0
БЕСЦВЕТНОСТЬ,12,0,0
БЕСЦЕЛЬНОСТЬ,12,0,0
БЕСЦЕНЗУРНОСТЬ,14,0,0
БЕСЦЕННОСТЬ,11,0,0
БЕСЧЕЛОВЕЧИЕ,12,0,0
БЕСЧЕСТНОСТЬ,12,0,0
БЕСЧИНИЕ,8,0,0
БЕСЧИСЛЕННОСТЬ,14,0,0
БЕСЧУВСТВЕННОСТЬ,16,0,0
БЕСШЕРСТНОСТЬ,13,0,0
БЕСШУМКА,8,0,0
БЕСШУМНОСТЬ,11,0,0
БЕТАИН,6,0,0
БЕТАТРОН,8,0,0
БЕТЕЛЬ,6,0,0
БЕТОНИРОВКА,11,0,0
БЕТОНИТ,7,0,0
БЕТОНОВОЗ,9,0,0
БЕТОНОЛОМ,9,0,0
БЕТОНОНАСОС,11,0,0
БЕТОНОРАСПРЕДЕЛИТЕЛЬ,20,0,0
БЕТОНОСМЕСИТЕЛЬ,15,0,0
БЕТОНЩИК,8,0,0
БЕТОНЩИЦА,9,0,0
БЕТОНЬЕРКА,10,0,0
БЕТОНЭЛЕМЕНТ,12,0,0
БЕФСТРОГАНОВ,12,0,0
БЕЧЕВНИК,8,0,0
БЕЧЕВОЧКА,9,0,0
БЕШАМЕЛЬ,8,0,0
БЕШБАРМАК,9,0,0
БЕШМЕТ,6,0,0
БИБ,3,0,0
БИБКОЛЛЕКТОР,12,0,0
БИБЛИОБУС,9,0,0
БИБЛИОГРАФ,10,0,0
БИБЛИОЛОГ,9,0,0
БИБЛИОЛОГИЯ,11,0,0
БИБЛИОМАН,9,0,0
БИБЛИОМАНИЯ,11,0,0
БИБЛИОМЕТРИЯ,12,0,0
БИБЛИОТАФ,9,0,0
БИБЛИОТЕКОВЕДЕНИЕ,17,0,0
БИБЛИОТЕРАПИЯ,13,0,0
БИБЛИОФИЛИЯ,11,0,0
БИБЛИОФИЛЬСТВО,14,0,0
БИБЛИОФОБ,9,0,0
БИБЛИОФОБИЯ,11,0,0
БИБОП,5,0,0
БИВАЛЕНТ,8,0,0
БИВЕКТОР,8,0,0
БИВЕРТИН,8,0,0
БИГ,3,0,0
БИГАМИЯ,7,0,0
БИГАРАДИЯ,9,0,0
БИГУС,5,0,0
БИГХЕД,6,0,0
БИДОНВИЛЬ,9,0,0
БИЗАНЬ,6,0,0
БИКАРБИД,8,0,0
БИКАРБОНАТ,10,0,0
БИКАТЕГОРИЯ,11,0,0
БИКВАДРАТ,9,0,0
БИКВАРЦ,7,0,0
БИКОМПАКТ,9,0,0
БИКХЕД,6,0,0
БИЛИНГВА,8,0,0
БИЛИНГВИЗМ,10,0,0
БИЛИНГВИСТ,10,0,0
БИЛИРУБИН,9,0,0
БИЛИРУБИНОМЕТР,14,0,0
БИЛИТЕРАЛИЗМ,12,0,0
БИЛЛЕТ,6,0,0
БИЛЛИАРД,8,0,0
БИЛЛИОН,7,0,0
БИЛЛОН,6,0,0
БИЛЛЬ,5,0,0
БИЛЬГАРЦИОЗ,11,0,0
БИЛЬДАППАРАТ,12,0,0
БИМЕТАЛЛ,8,0,0
БИМЕТАЛЛИЗМ,11,0,0
БИМОДУЛЬ,8,0,0
БИНАРИЗАЦИЯ,11,0,0
БИНАРНИК,8,0,0
БИНДЮГ,6,0,0
БИНЕЙТРОН,9,0,0
БИНОРМАЛЬ,9,0,0
БИНТИК,6,0,0
БИНТОВКА,8,0,0
БИОАВТОГРАФИЯ,13,0,0
БИОАКУСТИК,10,0,0
БИОАЭРОЗОЛЬ,11,0,0
БИОБИБЛИОГРАФИЯ,15,0,0
БИОГАЗ,6,0,0
БИОГЕН,6,0,0
БИОГЕНЕЗ,8,0,0
БИОГЕОГРАФИЯ,12,0,0
БИОГЕОЛОГИЯ,11,0,0
БИОГЕОСФЕРА,11,0,0
БИОГЕОХИМИЯ,11,0,0
БИОГЕОЦЕНОЛОГИЯ,15,0,0
БИОГЕРМ,7,0,0
БИОГУМУС,8,0,0
БИОДАТЧИК,9,0,0
БИОДЕГРАДАЦИЯ,13,0,0
БИОДИНАМИКА,11,0,0
БИОЗАЩИТА,9,0,0
БИОИНДИКАТОР,12,0,0
БИОИНДИКАЦИЯ,12,0,0
БИОИНДУСТРИЯ,12,0,0
БИОИНЖЕНЕРИЯ,12,0,0
БИОКАМЕРА,9,0,0
БИОКАТАЛИЗ,10,0,0
БИОКАТАЛИЗАТОР,14,0,0
БИОКЛИМАТОЛОГИЯ,15,0,0
БИОКОМБИНАТ,11,0,0
БИОКОНВЕРСИЯ,12,0,0
БИОЛАНТ,7,0,0
БИОЛИЗИС,8,0,0
БИОЛИТ,6,0,0
БИОЛОГИЗМ,9,0,0
БИОЛОГИЧКА,10,0,0
БИОЛЮМИНЕСЦЕНЦИЯ,16,0,0
БИОМ,4,0,0
БИОМАГНЕТИЗМ,12,0,0
БИОМАТЕРИАЛ,11,0,0
БИОМЕДИЦИНА,11,0,0
БИОМЕТРИКА,10,0,0
БИОМЕТРИЯ,9,0,0
БИОМЕХАНИЗМ,11,0,0
БИОМИЦИН,8,0,0
БИОМОЛЕКУЛА,11,0,0
БИОМОНИТОРИНГ,13,0,0
БИОНАВИГАЦИЯ,12,0,0
БИОНИКА,7,0,0
БИОНОМИЯ,8,0,0
БИОНТ,5,0,0
БИОНТИЗАЦИЯ,11,0,0
БИООРГАНИЗМ,11,0,0
БИОПЛАЗМА,9,0,0
БИОПОВРЕЖДЕНИЕ,14,0,0
БИОПОТЕНЦИАЛ,12,0,0
БИОПРЕДПРИЯТИЕ,14,0,0
БИОПРОБА,8,0,0
БИОПСИЯ,7,0,0
БИОРЕАКТОР,10,0,0
БИОРЕГУЛЯТОР,12,0,0
БИОРЕОЛОГИЯ,11,0,0
БИОРИТМОЛОГИЯ,13,0,0
БИОРОБОТ,8,0,0
БИОС,4,0,0
БИОСИСТЕМА,10,0,0
БИОСКОП,7,0,0
БИОСОЦИОЛОГИЯ,13,0,0
БИОСПУТНИК,10,0,0
БИОСТИМУЛЯТОР,13,0,0
БИОСТРОМ,8,0,0
БИОСУБСТРАТ,11,0,0
БИОТЕЛЕМЕТРИЯ,13,0,0
БИОТЕХНИКА,10,0,0
БИОТЕХНИЯ,9,0,0
БИОТЕХНОЛОГ,11,0,0
БИОТИП,6,0,0
БИОТИТ,6,0,0
БИОТРАНСФОРМАЦИЯ,16,0,0
БИОТРОН,7,0,0
БИОТУАЛЕТ,9,0,0
БИОУПРАВЛЕНИЕ,13,0,0
БИОФАБРИКА,10,0,0
БИОФАЦИЯ,8,0,0
БИОФИЗПРИБОР,12,0,0
БИОФИЛЬТР,9,0,0
БИОФИЛЬТРАТОР,13,0,0
БИОЦЕНОЛОГИЯ,12,0,0
БИОЦИД,6,0,0
БИОЦИКЛ,7,0,0
БИОЦИНОЗ,8,0,0
БИОШКОЛА,8,0,0
БИОЭКСПЕДИЦИЯ,13,0,0
БИОЭФФЕКТ,9,0,0
БИПАТРИД,8,0,0
БИПИРАМИДА,10,0,0
БИПЛАН,6,0,0
БИРЖЕВИК,8,0,0
БИРМАНЕЦ,8,0,0
БИРМАНКА,8,0,0
БИРОБИДЖАНЕЦ,12,0,0
БИРОБИДЖАНКА,12,0,0
БИРОНОВЩИНА,11,0,0
БИРЮЧ,5,0,0
БИРЮЧИНА,8,0,0
БИСЕКСУАЛИЗМ,12,0,0
БИСЕКСУАЛИСТ,12,0,0
БИСЕКСУАЛЬНОСТЬ,15,0,0
БИСЕПТОЛ,8,0,0
БИСЕРИНА,8,0,0
БИСКВИТЧИК,10,0,0
БИСКУП,6,0,0
БИСМАЛИТ,8,0,0
БИССЕКТРИСА,11,0,0
БИССИНОЗ,8,0,0
БИСТР,5,0,0
БИСУЛЬФАТ,9,0,0
БИСУЛЬФИТ,9,0,0
БИТЕНГ,6,0,0
БИТЕР,5,0,0
БИТМАП,6,0,0
БИТМЭП,6,0,0
БИТУМИЗАЦИЯ,11,0,0
БИТУМИНИЗАЦИЯ,13,0,0
БИТУМИНОЛОГИЯ,13,0,0
БИТУМОВОЗ,9,0,0
БИФЕНИЛ,7,0,0
БИФЕНИЛЕН,9,0,0
БИФИДУМ,7,0,0
БИФИДУМБАКТЕРИН,15,0,0
БИФИТЕР,7,0,0
БИФТОРИД,8,0,0
БИФУНКТОР,9,0,0
БИХАРЕЦ,7,0,0
БИХАРКА,7,0,0
БИХРОМАТ,8,0,0
БИЦИЛИНДР,9,0,0
БИЧЕВАНИЕ,9,0,0
БИЧЕЛДЕЙ,8,0,0
БИЧЛАМАР,8,0,0
БИШКЕКЕЦ,8,0,0
БИШКЕЧКА,8,0,0
БИШОП,5,0,0
БИШОФИТ,7,0,0
БЛЕКЛОСТЬ,9,0,0
БЛЕСТОЧКА,9,0,0
БЛАГОВЕСТНИК,12,0,0
БЛАГОВЕЩЕНЕЦ,12,0,0
БЛАГОВЕЩЕНКА,12,0,0
БЛАГОВИДНОСТЬ,13,0,0
БЛАГОВОСПИТАННОСТЬ,18,0,0
БЛАГОВРЕМЕНИЕ,13,0,0
БЛАГОДЕТЕЛЬНОСТЬ,16,0,0
БЛАГОЖЕЛАТЕЛЬ,13,0,0
БЛАГОЖЕЛАТЕЛЬНИЦА,17,0,0
БЛАГОЗВУЧИЕ,11,0,0
БЛАГОЗВУЧНОСТЬ,14,0,0
БЛАГОНАМЕРЕННОСТЬ,17,0,0
БЛАГОНРАВИЕ,11,0,0
БЛАГООБРАЗИЕ,12,0,0
БЛАГООБРАЗНОСТЬ,15,0,0
БЛАГОПРИЛИЧИЕ,13,0,0
БЛАГОПРИОБРЕТЕНИЕ,17,0,0
БЛАГОПРИСТОЙНОСТЬ,17,0,0
БЛАГОРАСПОЛОЖЕННОСТЬ,20,0,0
БЛАГОРАСТВОРЕНИЕ,16,0,0
БЛАГОСТНОСТЬ,12,0,0
БЛАГОСТЫНЯ,10,0,0
БЛАГОТВОРЕНИЕ,13,0,0
БЛАГОТВОРИТЕЛЬНИЦА,18,0,0
БЛАГОТВОРНОСТЬ,14,0,0
БЛАГОУСМОТРЕНИЕ,15,0,0
БЛАГОУСТРОЕННОСТЬ,17,0,0
БЛАГОУСТРОИТЕЛЬ,15,0,0
БЛАЖЕННАЯ,9,0,0
БЛАЖЕННЕНЬКИЙ,13,0,0
БЛАНКИЗМ,8,0,0
БЛАНКИСТ,8,0,0
БЛАНФИКС,8,0,0
БЛАНШИРОВАТЕЛЬ,14,0,0
БЛАСТ,5,0,0
БЛАСТЕМА,8,0,0
БЛАСТЕР,7,0,0
БЛАСТОГЕНЕЗ,11,0,0
БЛАСТОДЕРМА,11,0,0
БЛАСТОМЕР,9,0,0
БЛАСТУЛА,8,0,0
БЛЕВОТА,7,0,0
БЛЕДНОВАТОСТЬ,13,0,0
БЛЕЗИР,6,0,0
БЛЕЙВЕЙС,8,0,0
БЛЕЙШТЕЙН,9,0,0
БЛЕНДА,6,0,0
БЛЕНКЕР,7,0,0
БЛЕННОРЕЯ,9,0,0
БЛЕФАРИТ,8,0,0
БЛЕЯНИЕ,7,0,0
БЛИЗКОДЕЙСТВИЕ,14,0,0
БЛИЗНА,6,0,0
БЛИЗЬ,5,0,0
БЛИНД,5,0,0
БЛИНДАЖИК,9,0,0
БЛИНДИРОВАНИЕ,13,0,0
БЛИНК,5,0,0
БЛИНКЕР,7,0,0
БЛИННАЯ,7,0,0
БЛИННИК,7,0,0
БЛИНОК,6,0,0
БЛИНТ,5,0,0
БЛИСТАНИЕ,9,0,0
БЛИСТАТЕЛЬНОСТЬ,15,0,0
БЛИСТЕР,7,0,0
БЛИСТР,6,0,0
БЛИЦТУРНИР,10,0,0
БЛОКАДНИЦА,10,0,0
БЛОКАЖ,6,0,0
БЛОКАТОР,8,0,0
БЛОКГАУЗ,8,0,0
БЛОКИРАТОР,10,0,0
БЛОКСОПОЛИМЕРИЗАЦИЯ,19,0,0
БЛОКШИВ,7,0,0
БЛОНДА,6,0,0
БЛОНДИНЧИК,10,0,0
БЛОНДЫ,6,0,0
БЛОХОЛОВ,8,0,0
БЛОЧОК,6,0,0
БЛОШЕЛОВКА,10,0,0
БЛОШЕНЬКА,9,0,0
БЛОШКА,6,0,0
БЛОШКИ,6,0,0
БЛОШНИЦА,8,0,0
БЛУДЛИВОСТЬ,11,0,0
БЛУДНИ,6,0,0
БЛУДНИК,7,0,0
БЛУЗНИК,7,0,0
БЛУЗОН,6,0,0
БЛУЗОЧКА,8,0,0
БЛЮДОЛИЗ,8,0,0
БЛЮМ,4,0,0
БЛЮМИНГ,7,0,0
БЛЮМС,5,0,0
БЛЮСТИТЕЛЬНИЦА,14,0,0
БЛЯМБА,6,0,0
БЛЯШЕЧКА,8,0,0
БОБР,4,0,0
БОБОВНИК,8,0,0
БОБОЕД,6,0,0
БОБОК,5,0,0
БОБРЕНОК,8,0,0
БОБРИХА,7,0,0
БОБРОВИНА,9,0,0
БОБРОВНИК,9,0,0
БОБРОВЧАНИН,11,0,0
БОБРОВЧАНКА,11,0,0
БОБСЛЕЙ,7,0,0
БОБЫЛИХА,8,0,0
БОБЫЛКА,7,0,0
БОБЫШКА,7,0,0
БОГАДЕЛКА,9,0,0
БОГАТЕЙКА,9,0,0
БОГАТЫРКА,9,0,0
БОГАТЫРСТВО,11,0,0
БОГАЧКА,7,0,0
БОГДЫХАН,8,0,0
БОГЕМЕЦ,7,0,0
БОГОБОРЕЦ,9,0,0
БОГОБОРЧЕСТВО,13,0,0
БОГОБОЯЗНЕННОСТЬ,16,0,0
БОГОИЗБРАННИК,13,0,0
БОГОИСКАТЕЛЬ,12,0,0
БОГОИСКАТЕЛЬСТВО,16,0,0
БОГОМАЗ,7,0,0
БОГОМИЛ,7,0,0
БОГОМИЛЬСТВО,12,0,0
БОГОМОЛКА,9,0,0
БОГОМОЛЬЕ,9,0,0
БОГОНЕНАВИСТНИК,15,0,0
БОГООТСТУПНИК,13,0,0
БОГООТСТУПНИЦА,14,0,0
БОГООТСТУПНИЧЕСТВО,18,0,0
БОГОСТРОИТЕЛЬ,13,0,0
БОГОСТРОИТЕЛЬСТВО,17,0,0
БОГОТЕЦ,7,0,0
БОГОХУЛЬНИЦА,12,0,0
БОГХЕД,6,0,0
БОД,3,0,0
БОДЛИВОСТЬ,10,0,0
БОДМЕРЕЯ,8,0,0
БОДРЯК,6,0,0
БОДРЯЧОК,8,0,0
БОДУНЬЯ,7,0,0
БОДЯК,5,0,0
БОЕВИТОСТЬ,10,0,0
БОЕПИТАНИЕ,10,0,0
БОЕПОДГОТОВКА,13,0,0
БОЗОН,5,0,0
БОИНГ,5,0,0
БОЙКОСТЬ,8,0,0
БОЙКОТИСТ,9,0,0
БОКАЛЬЧИК,9,0,0
БОКОВИК,7,0,0
БОКОВУШКА,9,0,0
БОКОПЛАВ,8,0,0
БОЛ,3,0,0
БОЛЕЗНЕУСТОЙЧИВОСТЬ,19,0,0
БОЛЕЛЬЩИЦА,10,0,0
БОЛЕУТОЛЕНИЕ,12,0,0
БОЛЕУТОЛЯЮЩЕЕ,13,0,0
БОЛИВАР,7,0,0
БОЛИВИЕЦ,8,0,0
БОЛИВИЙКА,9,0,0
БОЛИГОЛОВ,9,0,0
БОЛОГОВЕЦ,9,0,0
БОЛОГРАФ,8,0,0
БОЛОМЕТР,8,0,0
БОЛОНА,6,0,0
БОЛОТИНА,8,0,0
БОЛОТИСТОСТЬ,12,0,0
БОЛОТИЩЕ,8,0,0
БОЛОТНИК,8,0,0
БОЛОТОВЕДЕНИЕ,13,0,0
БОЛТОЛОГИЯ,10,0,0
БОЛТУНЬЯ,8,0,0
БОЛХОВЕЦ,8,0,0
БОЛХОВИТЯНИН,12,0,0
БОЛХОВИТЯНКА,12,0,0
БОЛХОВКА,8,0,0
БОЛХОВЧАНИН,11,0,0
БОЛХОВЧАНКА,11,0,0
БОЛЬВЕРК,8,0,0
БОЛЬШЕВИЗАЦИЯ,13,0,0
БОЛЬШЕНЬКИЙ,11,0,0
БОЛЬШЕРОТ,9,0,0
БОЛЮС,5,0,0
БОЛЯЩИЙ,7,0,0
БОМБАЗИН,8,0,0
БОМБАРДА,8,0,0
БОМБАРДОН,9,0,0
БОМБИСТ,7,0,0
БОМБОВОЗ,8,0,0
БОМБОДЕРЖАТЕЛЬ,14,0,0
БОМБОЛЮК,8,0,0
БОМБОМЕТ,8,0,0
БОМБОМЕТЧИК,11,0,0
БОМБОМЕТАТЕЛЬ,13,0,0
БОМБОСБРАСЫВАТЕЛЬ,17,0,0
БОМБОШКА,8,0,0
БОН,3,0,0
БОНАНЦА,7,0,0
БОНАПАРТИЗМ,11,0,0
БОНАПАРТИСТ,11,0,0
БОНБОНЬЕРКА,11,0,0
БОНВИВАН,8,0,0
БОНДАРИЗАЦИЯ,12,0,0
БОНДАРНЯ,8,0,0
БОНДАРСТВО,10,0,0
БОНИСТИКА,9,0,0
БОНИТИРОВКА,11,0,0
БОНИФИКАЦИЯ,11,0,0
БОННЕТ,6,0,0
БОНТОН,6,0,0
БОНЫ,4,0,0
БОП,3,0,0
БОРА,4,0,0
БОРАЗОН,7,0,0
БОРАТ,5,0,0
БОРАЦИТ,7,0,0
БОРГЕС,6,0,0
БОРД,4,0,0
БОРДЕРЛЕНД,10,0,0
БОРДЮРЧИК,9,0,0
БОРЕЙ,5,0,0
БОРЗОВЩИК,9,0,0
БОРЗОПИСАНИЕ,12,0,0
БОРЗОПИСЕЦ,10,0,0
БОРЗЯТНИК,9,0,0
БОРИД,5,0,0
БОРМОТНЯ,8,0,0
БОРМОТУН,8,0,0
БОРМОТУНЬЯ,10,0,0
БОРН,4,0,0
БОРНИТ,6,0,0
БОРОВИНКА,9,0,0
БОРОВИЧОК,9,0,0
БОРОВОК,7,0,0
БОРОДАВНИК,10,0,0
БОРОДАВОЧКА,11,0,0
БОРОДАВОЧНИК,12,0,0
БОРОДАВЧАТКА,12,0,0
БОРОДАТКА,9,0,0
БОРОДИШКА,9,0,0
БОРОДИЩА,8,0,0
БОРОДУШКА,9,0,0
БОРОЗДИЛЬНИК,12,0,0
БОРОЗДНИК,9,0,0
БОРОЗДОДЕЛАТЕЛЬ,15,0,0
БОРОЗДООТКРЫВАТЕЛЬ,18,0,0
БОРОЗДОЧКА,10,0,0
БОРОМЕНТОЛ,10,0,0
БОРОНИЛЬЩИК,11,0,0
БОРОНИЛЬЩИЦА,12,0,0
БОРОНОВАЛЬЩИК,13,0,0
БОРОНОВАЛЬЩИЦА,14,0,0
БОРОНОВАНИЕ,11,0,0
БОРОСИЛИКАТ,11,0,0
БОРОСКОП,8,0,0
БОРТНИК,7,0,0
БОРТНИЧАНЬЕ,11,0,0
БОРТНИЧЕСТВО,12,0,0
БОРТОВКА,8,0,0
БОРТОВЩИК,9,0,0
БОРТОПЕРАТОР,12,0,0
БОРТПРИПАС,10,0,0
БОРТПРОВОДНИК,13,0,0
БОРТРАДИСТ,10,0,0
БОРТЬ,5,0,0
БОРЩЕВИК,8,0,0
БОРЩОВНИК,9,0,0
БОРЩОК,6,0,0
БОСКЕТ,6,0,0
БОСНИЕЦ,7,0,0
БОСНИЙКА,8,0,0
БОСНЯК,6,0,0
БОСОВИК,7,0,0
БОСОВИКИ,8,0,0
БОСОНОЖКИ,9,0,0
БОСТОНЕЦ,8,0,0
БОСЯЧЕСТВО,10,0,0
БОСЯЧКА,7,0,0
БОТАЛО,6,0,0
БОТАНИЗИРКА,11,0,0
БОТВИННИК,9,0,0
БОТВИНЬЯ,8,0,0
БОТВОДРОБИТЕЛЬ,14,0,0
БОТВОРЕЗ,8,0,0
БОТИКИ,6,0,0
БОТЛИХЕЦ,8,0,0
БОТСВАНЕЦ,9,0,0
БОТСВАНИЙКА,11,0,0
БОТСВАНКА,9,0,0
БОТУЛИЗМ,8,0,0
БОТФОРТЫ,8,0,0
БОТЫ,4,0,0
БОУЛЕР,6,0,0
БОЦМАНМАТ,9,0,0
БОЧАГ,5,0,0
БОЧАЖОК,7,0,0
БОЧАР,5,0,0
БОЧАРНЯ,7,0,0
БОЧЕНОК,7,0,0
БОЧЕЧКА,7,0,0
БОЧОНОЧЕК,9,0,0
БОШ,3,0,0
БОШНЯК,6,0,0
БОЯЗЛИВОСТЬ,11,0,0
БОЯРЩИНА,8,0,0
БОЯРЫШНИЦА,10,0,0
БРАБАНСОН,9,0,0
БРАВИРОВАНИЕ,12,0,0
БРАВУРНОСТЬ,11,0,0
БРАДА,5,0,0
БРАДЗОТ,7,0,0
БРАДИКАРДИЯ,11,0,0
БРАДИОН,7,0,0
БРАЖНИК,7,0,0
БРАЖНИЧАНЬЕ,11,0,0
БРАЖНИЧЕСТВО,12,0,0
БРАЗДЫ,6,0,0
БРАЗЗАВИЛЕЦ,11,0,0
БРАЗИЛЬЯНКА,11,0,0
БРАЙЛОФОН,9,0,0
БРАКЕР,6,0,0
БРАКЕРАЖ,8,0,0
БРАКЕТ,6,0,0
БРАКОВКА,8,0,0
БРАКОВЩИК,9,0,0
БРАКОВЩИЦА,10,0,0
БРАКОДЕЛ,8,0,0
БРАКОДЕЛЬСТВО,13,0,0
БРАКОМОЛКА,10,0,0
БРАМАН,6,0,0
БРАМАНИЗМ,9,0,0
БРАМАПУТРА,10,0,0
БРАМИН,6,0,0
БРАМСЕЛЬ,8,0,0
БРАНДАХЛЫСТ,11,0,0
БРАНДВАХТА,10,0,0
БРАНДЕНБУРЖЕЦ,13,0,0
БРАНДЕНБУРЖКА,13,0,0
БРАНДЕР,7,0,0
БРАНДМАЙОР,10,0,0
БРАНДМЕЙСТЕР,12,0,0
БРАНЧЛИВОСТЬ,12,0,0
БРАС,4,0,0
БРАСЛЕТКА,9,0,0
БРАСЛЕТЧИК,10,0,0
БРАССИСТ,8,0,0
БРАССИСТКА,10,0,0
БРАТИНА,7,0,0
БРАТИСЛАВЕЦ,11,0,0
БРАТИСЛАВКА,11,0,0
БРАТОЛЮБИЕ,10,0,0
БРАТОНЕНАВИСТНИК,16,0,0
БРАТОУБИЙСТВО,13,0,0
БРАТЧИНА,8,0,0
БРАХИКЕФАЛ,10,0,0
БРАХИКЕФАЛИЯ,12,0,0
БРАХИОЗАВР,10,0,0
БРАХИСТОХРОНА,13,0,0
БРАХИЦЕФАЛ,10,0,0
БРАХИЦЕФАЛИЯ,12,0,0
БРАХМАНИЗМ,10,0,0
БРАЧОК,6,0,0
БРАШНО,6,0,0
БРАШПИЛЬ,8,0,0
БРЕВЕШКО,8,0,0
БРЕВИС,6,0,0
БРЕВНОКАТКА,11,0,0
БРЕВНОМЕР,9,0,0
БРЕВНОСБРАСЫВАТЕЛЬ,18,0,0
БРЕВНОСПУСК,11,0,0
БРЕВНОТАСКА,11,0,0
БРЕВНОУКЛАДЧИК,14,0,0
БРЕГЕТ,6,0,0
БРЕДИНА,7,0,0
БРЕЗГЛИВЕЦ,10,0,0
БРЕЗГЛИВИЦА,11,0,0
БРЕЗГУН,7,0,0
БРЕЗГУНЬЯ,9,0,0
БРЕЙКЕР,7,0,0
БРЕКВАТЕР,9,0,0
БРЕКЧИЯ,7,0,0
БРЕЛАН,6,0,0
БРЕЛОЧЕК,8,0,0
