f_WORD,f_LENG,f_FREQ,f_FLAG
pallid,6,8,1
palling,7,3,1
pallor,6,7,1
palls,5,0,0
pally,5,0,0
palm,4,675,1
palmcorder,10,0,0
palmcorders,11,0,0
palmed,6,11,1
palming,7,1,1
palmist,7,0,0
palmistry,9,5,1
palmists,8,0,0
palms,5,189,1
palmtop,7,2,1
palmtops,8,0,0
palomino,8,25,1
palominos,9,1,1
palpable,8,21,1
palpably,8,0,0
palpate,7,3,1
palpated,8,1,1
palpates,8,0,0
palpating,9,3,1
palpation,9,7,1
palpitate,9,2,1
palpitated,10,0,0
palpitates,10,1,1
palpitating,11,7,1
palpitation,11,6,1
palpitations,12,17,1
pals,4,300,1
palsied,7,2,1
palsy,5,27,1
paltrier,8,0,0
paltriest,9,0,0
paltry,6,26,1
pampas,6,8,1
pamper,6,26,1
pampered,8,32,1
pampering,9,19,1
pampers,7,15,1
pamphlet,8,60,1
pamphleteer,11,0,0
pamphleteers,12,0,0
pamphlets,9,42,1
pan,3,627,1
panacea,7,4,1
panaceas,8,1,1
panache,7,10,1
panama,6,229,1
panamas,7,0,0
panatella,9,0,0
panatellas,10,0,0
pancake,7,202,1
pancakes,8,492,1
pancreas,8,40,1
pancreases,10,0,0
pancreatic,10,19,1
panda,5,108,1
pandas,6,16,1
pandemic,8,5,1
pandemics,9,0,0
pandemonium,11,33,1
pander,6,6,1
pandered,8,3,1
pandering,9,15,1
panders,7,2,1
pandit,6,24,1
pandits,7,0,0
pane,4,24,1
panegyric,9,1,1
panegyrics,10,0,0
panel,5,372,1
paneled,7,0,0
paneling,8,9,1
panelist,8,1,1
panelists,9,6,1
panelled,8,2,1
panelling,9,1,1
panellist,9,0,0
panellists,10,0,0
panels,6,73,1
panes,5,3,1
panfried,8,0,0
panfries,8,0,0
panfry,6,1,1
panfrying,9,0,0
pang,4,81,1
pangs,5,17,1
panhandle,9,20,1
panhandled,10,0,0
panhandler,10,14,1
panhandlers,11,9,1
panhandles,10,0,0
panhandling,11,12,1
panic,5,1114,1
panicked,8,262,1
panicking,9,80,1
panicky,7,56,1
panics,6,19,1
panini,6,3,1
paninis,7,0,0
panned,6,17,1
pannier,7,0,0
panniers,8,0,0
panning,7,18,1
panoply,7,1,1
panorama,8,7,1
panoramas,9,0,0
panoramic,9,2,1
panpipes,8,0,0
pans,4,109,1
pansies,7,35,1
pansy,5,99,1
pant,4,49,1
pantaloons,10,11,1
panted,6,0,0
pantheism,9,0,0
pantheist,9,0,0
pantheistic,11,3,1
pantheists,10,1,1
pantheon,8,21,1
pantheons,9,0,0
panther,7,131,1
panthers,8,71,1
panties,7,414,1
panting,7,207,1
panto,5,10,1
pantomime,9,17,1
pantomimed,10,0,0
pantomimes,10,3,1
pantomiming,11,0,0
pantos,6,0,0
pantries,8,1,1
pantry,6,89,1
pants,5,2996,1
pantsuit,8,8,1
pantsuits,9,5,1
pantyhose,9,87,1
pantyliner,10,0,0
pantyliners,11,0,0
pap,3,66,1
papa,4,2172,1
papacies,8,0,0
papacy,6,2,1
papal,5,27,1
paparazzi,9,50,1
paparazzo,9,2,1
papas,5,8,1
papaya,6,56,1
papayas,7,12,1
paper,5,5271,1
paperback,9,23,1
paperbacks,10,12,1
paperboy,8,22,1
paperboys,9,1,1
paperclip,9,2,1
paperclips,10,3,1
papered,7,8,1
papergirl,9,0,0
papergirls,10,0,0
papering,8,1,1
paperknife,10,0,0
paperknives,11,0,0
paperless,9,3,1
papers,6,2638,1
paperweight,11,21,1
paperweights,12,11,1
paperwork,9,531,1
papery,6,4,1
papist,6,5,1
papists,7,2,1
papoose,7,11,1
papooses,8,2,1
pappies,7,1,1
pappy,5,150,1
paprika,7,41,1
papyri,6,0,0
papyrus,7,4,1
papyruses,9,0,0
par,3,253,1
para,4,67,1
parable,7,9,1
parables,8,4,1
parabola,8,0,0
parabolas,9,1,1
parabolic,9,13,1
paracetamol,11,0,0
paracetamols,12,0,0
parachute,9,162,1
parachuted,10,21,1
parachutes,10,40,1
parachuting,11,16,1
parachutist,11,8,1
parachutists,12,13,1
parade,6,657,1
paraded,7,11,1
parades,7,43,1
paradigm,8,37,1
paradigmatic,12,1,1
paradigms,9,3,1
parading,8,56,1
paradise,8,676,1
paradises,9,1,1
paradox,7,65,1
paradoxes,9,10,1
paradoxical,11,7,1
paradoxically,13,0,0
paraffin,8,22,1
paraglider,10,2,1
paragliders,11,0,0
paragliding,11,3,1
paragon,7,15,1
paragons,8,5,1
paragraph,9,144,1
paragraphs,10,16,1
parakeet,8,55,1
parakeets,9,6,1
paralegal,9,50,1
paralegals,10,10,1
parallax,8,0,0
parallaxes,10,0,0
parallel,8,224,1
paralleled,10,1,1
paralleling,11,0,0
parallelism,11,1,1
parallelisms,12,0,0
parallelled,11,1,1
parallelling,12,0,0
parallelogram,13,2,1
parallelograms,14,0,0
parallels,9,9,1
paralyse,8,8,1
paralysed,9,46,1
paralyses,9,1,1
paralysing,10,5,1
paralysis,9,100,1
paralytic,9,9,1
paralytics,10,3,1
paralyze,8,24,1
paralyzed,9,190,1
paralyzes,9,8,1
paralyzing,10,17,1
paramedic,9,107,1
paramedical,11,1,1
paramedics,10,255,1
parameter,9,13,1
parameters,10,72,1
paramilitaries,14,0,0
paramilitary,12,20,1
paramount,9,116,1
paramour,8,8,1
paramours,9,1,1
paranoia,8,136,1
paranoiac,9,13,1
paranoiacs,10,2,1
paranoid,8,543,1
paranoids,9,5,1
paranormal,10,67,1
parapet,7,10,1
parapets,8,5,1
paraphernalia,13,31,1
paraphrase,10,12,1
paraphrased,11,2,1
paraphrases,11,0,0
paraphrasing,12,8,1
paraplegia,10,1,1
paraplegic,10,24,1
paraplegics,11,1,1
parapsychology,14,11,1
paraquat,8,1,1
paras,5,2,1
parasailing,11,6,1
parascending,12,0,0
parasite,8,126,1
parasites,9,71,1
parasitic,9,24,1
parasitical,11,0,0
parasol,7,26,1
parasols,8,3,1
paratha,7,0,0
parathas,8,0,0
paratroop,9,3,1
paratrooper,11,16,1
paratroopers,12,34,1
paratroops,10,9,1
parboil,7,1,1
parboiled,9,6,1
parboiling,10,1,1
parboils,8,0,0
parcel,6,71,1
parceled,8,3,1
parceling,9,0,0
parcelled,9,2,1
parcelling,10,0,0
parcels,7,40,1
parch,5,2,1
parched,7,58,1
parches,7,0,0
parching,8,0,0
parchment,9,39,1
parchments,10,1,1
pardner,7,72,1
pardners,8,4,1
pardon,6,3297,1
pardonable,10,3,1
pardoned,8,41,1
pardoning,9,6,1
pardons,7,32,1
pare,4,6,1
pared,5,2,1
parent,6,670,1
parentage,9,8,1
parental,8,105,1
parentheses,11,4,1
parenthesis,11,3,1
parenthetic,11,0,0
parenthetical,13,0,0
parenthetically,15,0,0
parenthood,10,40,1
parenting,9,134,1
parents,7,7177,1
pares,5,1,1
parfait,7,12,1
parfaits,8,3,1
pariah,6,20,1
pariahs,7,3,1
paring,6,6,1
parings,7,0,0
parish,6,154,1
parishes,8,3,1
parishioner,11,8,1
parishioners,12,26,1
parity,6,5,1
park,4,3678,1
parka,5,31,1
parkas,6,9,1
parked,6,533,1
parking,7,1379,1
parkland,8,5,1
parkour,7,0,0
parks,5,190,1
parkway,7,53,1
parkways,8,0,0
parky,5,7,1
parlance,8,15,1
parlay,6,34,1
parlayed,8,7,1
parlaying,9,0,0
parlays,7,4,1
parley,6,21,1
parleyed,8,1,1
parleying,9,2,1
parleys,7,0,0
parliament,10,114,1
parliamentarian,15,0,0
parliamentarians,16,0,0
parliamentary,13,12,1
parliaments,11,4,1
parlor,6,303,1
parlormaid,10,0,0
parlormaids,11,0,0
parlors,7,27,1
parlour,7,90,1
parlourmaid,11,0,0
parlourmaids,12,0,0
parlours,8,3,1
parlous,7,1,1
parochial,9,17,1
parochialism,12,0,0
parodied,8,0,0
parodies,8,2,1
parodist,8,0,0
parodists,9,0,0
parody,6,36,1
parodying,9,0,0
parole,6,533,1
paroled,7,47,1
parolee,7,8,1
parolees,8,6,1
paroles,7,4,1
paroling,8,0,0
paroxysm,8,2,1
paroxysms,9,0,0
parquet,7,4,1
parricide,9,3,1
parricides,10,0,0
parried,7,2,1
parries,7,3,1
parrot,6,167,1
parroted,8,0,0
parroting,9,1,1
parrots,7,27,1
parry,5,77,1
parrying,8,1,1
parse,5,6,1
parsed,6,0,0
parses,6,0,0
parsimonious,12,1,1
parsimoniously,14,0,0
parsimony,9,0,0
parsing,7,2,1
parsley,7,43,1
parsnip,7,4,1
parsnips,8,2,1
parson,6,78,1
parsonage,9,5,1
parsonages,10,0,0
parsons,7,92,1
part,4,13337,1
partake,7,49,1
partaken,8,4,1
partakes,8,1,1
partaking,9,4,1
parted,6,97,1
parthenogenesis,15,1,1
partial,7,247,1
partiality,10,4,1
partially,9,0,0
participant,11,30,1
participants,12,37,1
participate,11,224,1
participated,12,71,1
participates,12,9,1
participating,13,72,1
participation,13,101,1
participative,13,0,0
participatory,13,1,1
participial,11,0,0
participle,10,3,1
participles,11,2,1
particle,8,91,1
particles,9,154,1
particular,10,1423,1
particularise,13,0,0
particularised,14,0,0
particularises,14,0,0
particularising,15,0,0
particularities,15,0,0
particularity,13,0,0
particularize,13,0,0
particularized,14,0,0
particularizes,14,0,0
particularizing,15,0,0
particularly,12,0,0
particulars,11,55,1
particulate,11,5,1
particulates,12,11,1
partied,7,40,1
parties,7,1182,1
parting,7,116,1
partings,8,6,1
partisan,8,9,1
partisans,9,8,1
partisanship,12,0,0
partition,9,25,1
partitioned,11,4,1
partitioning,12,0,0
partitions,10,8,1
partly,6,0,0
partner,7,3836,1
partnered,9,23,1
partnering,10,5,1
partners,8,1232,1
partnership,11,270,1
partnerships,12,14,1
partook,7,4,1
partridge,9,173,1
partridges,10,4,1
parts,5,1501,1
parturition,11,0,0
partway,7,6,1
party,5,11890,1
partygoer,9,0,0
partygoers,10,0,0
partying,8,140,1
parvenu,7,0,0
parvenus,8,2,1
pas,3,0,0
pashmina,8,5,1
pashminas,9,0,0
pass,4,5514,1
passable,8,14,1
passably,8,0,0
passage,7,390,1
passages,8,91,1
passageway,10,60,1
passageways,11,12,1
passbook,8,11,1
passbooks,9,0,0
passe,5,14,1
passed,6,2631,1
passenger,9,549,1
passengers,10,627,1
passerby,8,8,1
passersby,9,12,1
passes,6,643,1
passim,6,0,0
passing,7,1325,1
passion,7,1008,1
passionate,10,306,1
passionately,12,0,0
passionflower,13,1,1
passionflowers,14,0,0
passionless,11,3,1
passions,8,90,1
passive,7,111,1
passively,9,0,0
passivise,9,0,0
passivised,10,0,0
passivises,10,0,0
passivising,11,0,0
passivity,9,3,1
passivize,9,0,0
passivized,10,0,0
passivizes,10,0,0
passivizing,11,0,0
passkey,7,29,1
passkeys,8,2,1
passport,8,534,1
passports,9,120,1
password,8,407,1
passwords,9,47,1
past,4,6312,1
pasta,5,216,1
pastas,6,5,1
paste,5,87,1
pasteboard,10,2,1
pasted,6,21,1
pastel,6,14,1
pastels,7,18,1
pastes,6,1,1
pasteurisation,14,0,0
pasteurise,10,0,0
pasteurised,11,1,1
pasteurises,11,0,0
pasteurising,12,0,0
pasteurization,14,0,0
pasteurize,10,0,0
pasteurized,11,5,1
pasteurizes,11,0,0
pasteurizing,12,2,1
pastiche,8,3,1
pastiches,9,0,0
pastier,7,0,0
pasties,7,11,1
pastiest,8,0,0
pastille,8,1,1
pastilles,9,1,1
pastime,7,41,1
pastimes,8,6,1
pasting,7,11,1
pastor,6,219,1
pastoral,8,7,1
pastoralism,11,0,0
pastoralist,11,0,0
pastoralists,12,0,0
pastors,7,4,1
pastrami,8,49,1
pastries,8,29,1
pastry,6,98,1
pasts,5,11,1
pasture,7,78,1
pastured,8,0,0
pastureland,11,1,1
pasturelands,12,0,0
pastures,8,72,1
pasturing,9,0,0
pasty,5,31,1
pat,3,933,1
patch,5,888,1
patched,7,96,1
patches,7,80,1
patchier,8,0,0
patchiest,9,0,0
patchily,8,0,0
patchiness,10,0,0
patching,8,59,1
patchouli,9,24,1
patchwork,9,5,1
patchy,6,9,1
pate,4,33,1
patella,7,12,1
patellae,8,0,0
patellas,8,1,1
patent,6,126,1
patented,8,41,1
patenting,9,3,1
patently,8,0,0
patents,7,39,1
pater,5,10,1
paterfamilias,13,2,1
paterfamiliases,15,0,0
paternal,8,41,1
paternalism,11,0,0
paternalist,11,0,0
paternalistic,13,0,0
paternalists,12,0,0
paternally,10,0,0
paternity,9,49,1
paters,6,0,0
pates,5,0,0
path,4,1252,1
pathetic,8,1234,1
pathetically,12,0,0
pathfinder,10,6,1
pathfinders,11,3,1
pathogen,8,18,1
pathogenic,10,1,1
pathogens,9,7,1
pathological,12,75,1
pathologically,14,0,0
pathologies,11,3,1
pathologist,11,41,1
pathologists,12,3,1
pathology,9,73,1
pathos,6,12,1
paths,5,181,1
pathway,7,58,1
pathways,8,28,1
patience,8,784,1
patient,7,3246,1
patiently,9,0,0
patients,8,1511,1
patina,6,6,1
patinas,7,0,0
patio,5,133,1
patios,6,0,0
patisserie,10,1,1
patisseries,11,0,0
patois,6,1,1
patresfamilias,14,0,0
patriarch,9,16,1
patriarchal,11,14,1
patriarchies,12,0,0
patriarchs,10,2,1
patriarchy,10,3,1
patrician,9,5,1
patricians,10,0,0
patricide,9,3,1
patricides,10,0,0
patrimony,9,1,1
patriot,7,133,1
patriotic,9,120,1
patriotically,13,0,0
patriotism,10,84,1
patriots,8,80,1
patrol,6,792,1
patroled,8,0,0
patroling,9,0,0
patrolled,9,14,1
patrolling,10,50,1
patrolman,9,62,1
patrolmen,9,20,1
patrols,7,101,1
patron,6,158,1
patronage,9,19,1
patroness,9,4,1
patronesses,11,0,0
patronise,9,14,1
patronised,10,2,1
patronises,10,0,0
patronising,11,10,1
patronisingly,13,0,0
patronize,9,80,1
patronized,10,13,1
patronizes,10,0,0
patronizing,11,56,1
patronizingly,13,0,0
patrons,7,49,1
patronymic,10,3,1
patronymics,11,0,0
pats,4,20,1
patsies,7,10,1
patsy,5,188,1
patted,6,23,1
patter,6,36,1
pattered,8,0,0
pattering,9,7,1
pattern,7,738,1
patterned,9,12,1
patterning,10,2,1
patterns,8,253,1
patters,7,3,1
patties,7,23,1
patting,7,27,1
patty,5,564,1
paucity,7,4,1
paunch,6,1,1
paunches,8,1,1
paunchier,9,0,0
paunchiest,10,0,0
paunchy,7,4,1
pauper,6,25,1
paupers,7,13,1
pause,5,275,1
paused,6,13,1
pauses,6,16,1
pausing,7,16,1
pave,4,20,1
paved,5,45,1
pavement,8,103,1
pavements,9,6,1
paves,5,2,1
pavilion,8,49,1
pavilions,9,3,1
paving,6,22,1
pavlova,7,13,1
pavlovas,8,0,0
paw,3,159,1
pawed,5,10,1
pawing,6,32,1
pawn,4,221,1
pawnbroker,10,9,1
pawnbrokers,11,2,1
pawned,6,38,1
pawning,7,9,1
pawns,5,41,1
pawnshop,8,41,1
pawnshops,9,7,1
pawpaw,6,1,1
pawpaws,7,0,0
paws,4,127,1
pay,3,12985,1
payable,7,38,1
payback,7,195,1
paybacks,8,3,1
paycheck,8,218,1
paychecks,9,41,1
paycheque,9,17,1
paycheques,10,0,0
payday,6,128,1
paydays,7,3,1
payed,5,11,1
payee,5,0,0
payees,6,0,0
payer,5,8,1
payers,6,4,1
paying,6,2207,1
payload,7,31,1
payloads,8,6,1
paymaster,9,9,1
paymasters,10,1,1
payment,7,538,1
payments,8,226,1
payoff,6,113,1
payoffs,7,40,1
payola,6,7,1
payolas,7,0,0
payout,6,21,1
payouts,7,6,1
payphone,8,36,1
payphones,9,2,1
payroll,7,257,1
payrolls,8,15,1
pays,4,715,1
payslip,7,0,0
payslips,8,0,0
paystub,7,0,0
paystubs,8,0,0
paywall,7,0,0
paywalls,8,0,0
pea,3,199,1
peace,5,3550,1
peaceable,9,7,1
peaceably,9,0,0
peaceful,8,573,1
peacefully,10,0,0
peacefulness,12,7,1
peacekeeper,11,21,1
peacekeepers,12,37,1
peacekeeping,12,2,1
peacemaker,10,12,1
peacemakers,11,12,1
peacemaking,11,2,1
peacenik,8,3,1
peaceniks,9,0,0
peaces,6,1,1
peacetime,9,22,1
peach,5,324,1
peaches,7,208,1
peachy,6,105,1
peacock,7,261,1
peacocks,8,23,1
peahen,6,4,1
peahens,7,0,0
peak,4,303,1
peaked,6,62,1
peaking,7,15,1
peaks,5,81,1
peaky,5,2,1
peal,4,7,1
pealed,6,0,0
pealing,7,6,1
peals,5,0,0
peanut,6,630,1
peanuts,7,385,1
pear,4,68,1
pearl,5,799,1
pearls,6,269,1
pearly,6,51,1
pears,5,50,1
peas,4,237,1
peasant,7,205,1
peasantry,9,5,1
peasants,8,155,1
peashooter,10,3,1
peashooters,11,1,1
peat,4,13,1
peaty,5,1,1
pebble,6,65,1
pebbles,7,36,1
pebbly,6,0,0
pecan,5,48,1
pecans,6,10,1
peccadillo,10,5,1
peccadilloes,12,6,1
peccadillos,11,3,1
peck,4,180,1
pecked,6,16,1
pecker,6,92,1
peckers,7,9,1
pecking,7,36,1
peckish,7,14,1
pecks,5,14,1
pecs,4,32,1
pectin,6,0,0
pectoral,8,11,1
pectorals,9,12,1
peculiar,8,385,1
peculiarities,13,14,1
peculiarity,11,5,1
peculiarly,10,0,0
pecuniary,9,1,1
pedagogic,9,0,0
pedagogical,11,0,0
pedagogically,13,0,0
pedagogue,9,5,1
pedagogues,10,0,0
pedagogy,8,0,0
pedal,5,104,1
pedaled,7,6,1
pedaling,8,11,1
pedalled,8,2,1
pedalling,9,3,1
pedalo,6,0,0
pedalos,7,0,0
pedals,6,38,1
pedant,6,5,1
pedantic,8,16,1
pedantically,12,0,0
pedantry,8,0,0
pedants,7,1,1
peddle,6,54,1
peddled,7,2,1
peddler,7,30,1
peddlers,8,15,1
peddles,7,8,1
peddling,8,67,1
pederast,8,4,1
pederasts,9,3,1
pedestal,8,67,1
pedestals,9,5,1
pedestrian,10,71,1
pedestrianise,13,0,0
pedestrianised,14,0,0
pedestrianises,14,0,0
pedestrianising,15,0,0
pedestrianize,13,0,0
pedestrianized,14,0,0
pedestrianizes,14,0,0
pedestrianizing,15,0,0
pedestrians,11,30,1
pediatric,9,80,1
pediatrician,12,72,1
pediatricians,13,4,1
pediatrics,10,27,1
pedicure,8,44,1
pedicures,9,15,1
pedigree,8,39,1
pedigreed,9,6,1
pedigrees,9,2,1
pediment,8,1,1
pediments,9,0,0
pedlar,6,6,1
pedlars,7,2,1
pedometer,9,1,1
pedometers,10,0,0
pedophile,9,69,1
pedophiles,10,20,1
pedophilia,10,5,1
pee,3,925,1
peed,4,134,1
peeing,6,117,1
peek,4,272,1
peekaboo,8,57,1
peeked,6,36,1
peeking,7,125,1
peeks,5,8,1
peel,4,273,1
peeled,6,138,1
peeler,6,15,1
peelers,7,2,1
peeling,7,56,1
peelings,8,5,1
peels,5,35,1
peep,4,226,1
peepbo,6,0,0
peeped,6,22,1
peeper,6,47,1
peepers,7,23,1
peephole,8,24,1
peepholes,9,3,1
peeping,7,128,1
peeps,5,32,1
peepshow,8,3,1
peepshows,9,2,1
peer,4,78,1
peerage,7,0,0
peerages,8,0,0
peered,6,11,1
peeress,7,0,0
peeresses,9,0,0
peering,7,17,1
peerless,8,18,1
peers,5,86,1
pees,4,23,1
peeve,5,9,1
peeved,6,23,1
peeves,6,4,1
peevish,7,8,1
peevishly,9,0,0
peevishness,11,0,0
peewit,6,0,0
peewits,7,0,0
peg,3,1857,1
pegged,6,182,1
pegging,7,1,1
pegs,4,14,1
pejorative,10,4,1
pejoratively,12,0,0
pejoratives,11,0,0
pelagic,7,0,0
pelican,7,89,1
pelicans,8,7,1
pellet,6,67,1
pellets,7,34,1
pellucid,8,0,0
pelmet,6,0,0
pelmets,7,0,0
pelota,6,0,0
pelt,4,48,1
pelted,6,10,1
pelting,7,9,1
pelts,5,22,1
pelves,6,0,0
pelvic,6,78,1
pelvis,6,103,1
pelvises,8,4,1
pen,3,1261,1
penal,5,66,1
penalise,8,0,0
penalised,9,5,1
penalises,9,0,0
penalising,10,0,0
penalize,8,12,1
penalized,9,22,1
penalizes,9,1,1
penalizing,10,2,1
penalties,9,47,1
penalty,7,464,1
penance,7,73,1
penances,8,2,1
pence,5,33,1
penchant,8,27,1
penchants,9,0,0
pencil,6,503,1
penciled,8,7,1
penciling,9,0,0
pencilled,9,4,1
pencilling,10,1,1
pencils,7,145,1
pendant,7,46,1
pendants,8,4,1
pendent,7,2,1
pending,7,174,1
pendulous,9,3,1
pendulum,8,27,1
pendulums,9,4,1
penes,5,0,0
penetrable,10,0,0
penetrate,9,146,1
penetrated,10,73,1
penetrates,10,24,1
penetrating,11,59,1
penetration,11,72,1
penetrations,12,3,1
penetrative,11,1,1
penfriend,9,0,0
penfriends,10,0,0
penguin,7,147,1
penguins,8,83,1
penicillin,10,125,1
penile,6,27,1
peninsula,9,70,1
peninsular,10,0,0
peninsulas,10,1,1
penis,5,684,1
penises,7,43,1
penitence,9,3,1
penitent,8,27,1
penitential,11,1,1
penitentiaries,14,2,1
penitentiary,12,144,1
penitently,10,0,0
penitents,9,0,0
penknife,8,8,1
penknives,9,1,1
penmanship,10,28,1
pennant,7,38,1
pennants,8,11,1
penned,6,25,1
pennies,7,174,1
penniless,9,63,1
penning,7,2,1
penny,5,1239,1
pennyworth,10,2,1
penpusher,9,0,0
penpushers,10,0,0
pens,4,129,1
pension,7,247,1
pensionable,11,0,0
pensioned,9,3,1
pensioner,9,0,0
pensioners,10,5,1
pensioning,10,0,0
pensions,8,25,1
pensive,7,19,1
pensively,9,0,0
pentagon,8,298,1
pentagonal,10,0,0
pentagons,9,0,0
pentagram,9,49,1
pentagrams,10,11,1
pentameter,10,13,1
pentameters,11,0,0
pentathlon,10,3,1
pentathlons,11,1,1
penthouse,9,231,1
penthouses,10,9,1
penultimate,11,10,1
penumbra,8,1,1
penumbras,9,0,0
penurious,9,1,1
penury,6,1,1
peon,4,11,1
peonies,7,5,1
peons,5,10,1
peony,5,2,1
people,6,56252,1
peopled,7,5,1
peoples,7,134,1
peopling,8,0,0
pep,3,178,1
pepped,6,2,1
pepper,6,449,1
peppercorn,10,6,1
peppercorns,11,3,1
peppered,8,8,1
peppering,9,7,1
peppermill,10,0,0
peppermills,11,0,0
peppermint,10,71,1
peppermints,11,10,1
pepperoni,9,131,1
pepperpot,9,0,0
pepperpots,10,0,0
peppers,7,107,1
peppery,7,1,1
peppier,7,2,1
peppiest,8,0,0
pepping,7,0,0
peppy,5,33,1
peps,4,0,0
pepsin,6,2,1
peptide,7,22,1
peptides,8,14,1
per,3,0,0
perambulate,11,3,1
perambulated,12,0,0
perambulates,12,0,0
perambulating,13,0,0
perambulator,12,4,1
perambulators,13,1,1
perceive,8,74,1
perceived,9,75,1
perceives,9,9,1
perceiving,10,9,1
percent,7,1313,1
percentage,10,192,1
percentages,11,20,1
percentile,10,33,1
percentiles,11,0,0
percents,8,1,1
perceptible,11,4,1
perceptibly,11,0,0
perception,10,180,1
perceptions,11,25,1
perceptive,10,101,1
perceptively,12,0,0
perceptiveness,14,2,1
perceptual,10,4,1
perch,5,50,1
perchance,9,39,1
perched,7,30,1
perches,7,4,1
perching,8,3,1
percipient,10,0,0
percolate,9,8,1
percolated,10,2,1
percolates,10,0,0
percolating,11,11,1
percolation,11,0,0
percolator,10,4,1
percolators,11,0,0
percussion,10,29,1
percussionist,13,9,1
percussionists,14,1,1
percussive,10,3,1
perdition,9,13,1
peregrination,13,0,0
peregrinations,14,1,1
peregrine,9,4,1
peregrines,10,0,0
peremptorily,12,0,0
peremptory,10,7,1
perennial,9,15,1
perennially,11,0,0
perennials,10,4,1
perestroika,11,3,1
perfect,7,8091,1
perfected,9,67,1
perfecting,10,29,1
perfection,10,275,1
perfectionism,13,4,1
perfectionist,13,40,1
perfectionists,14,5,1
perfectly,9,0,0
perfects,8,3,1
perfidious,10,8,1
perfidy,7,5,1
perforate,9,9,1
perforated,10,24,1
perforates,10,0,0
perforating,11,2,1
perforation,11,8,1
perforations,12,5,1
perforce,8,3,1
perform,7,821,1
performance,11,1113,1
performances,12,65,1
performed,9,373,1
performer,9,123,1
performers,10,62,1
performing,10,325,1
performs,8,41,1
perfume,7,583,1
perfumed,8,34,1
perfumeries,11,0,0
perfumery,9,2,1
perfumes,8,29,1
perfuming,9,0,0
perfunctorily,13,0,0
perfunctory,11,9,1
pergola,7,0,0
pergolas,8,0,0
perhaps,7,6939,1
perigee,7,3,1
perigees,8,0,0
peril,5,98,1
perilous,8,40,1
perilously,10,0,0
perils,6,17,1
perimeter,9,461,1
perimeters,10,19,1
perinatal,9,0,0
period,6,1417,1
periodic,8,21,1
periodical,10,9,1
periodically,12,0,0
periodicals,11,12,1
periods,7,101,1
peripatetic,11,1,1
peripheral,10,49,1
peripherally,12,0,0
peripherals,11,7,1
peripheries,11,0,0
periphery,9,16,1
periscope,9,70,1
periscopes,10,2,1
perish,6,132,1
perishable,10,13,1
perishables,11,9,1
perished,8,51,1
perisher,8,0,0
perishers,9,0,0
perishes,8,4,1
perishing,9,9,1
peritonitis,11,15,1
periwinkle,10,9,1
periwinkles,11,1,1
perjure,7,8,1
perjured,8,25,1
perjurer,8,3,1
perjurers,9,3,1
perjures,8,1,1
perjuring,9,6,1
perjury,7,115,1
perk,4,72,1
perked,6,3,1
perkier,7,1,1
perkiest,8,0,0
perkiness,9,4,1
perking,7,8,1
perks,5,90,1
perky,5,85,1
perm,4,51,1
permafrost,10,1,1
permanence,10,11,1
permanency,10,2,1
permanent,9,619,1
permanently,11,0,0
permanents,10,1,1
permeability,12,1,1
permeable,9,3,1
